measured_at,run_id,backend,page,trait,cer,problem,structure,backend_status,prompt_sha,render_version,endpoint,served_by,prompt_tokens,completion_tokens,reasoning_tokens,cost
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,04,numbered-list,0.022436,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,05,table,0.036810,,table:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,06,formula,0.035714,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,07,mixed-language,0.021480,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,08,diagram,0.145833,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,10,dense,0.003567,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,11,numbers,0.034783,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,12,special-chars,0.014006,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,13,corrections,0.115044,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,02,rushed-prose,0.018000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,04,numbered-list,0.000000,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,05,table,0.000000,,table:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,06,formula,0.303571,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,08,diagram,0.229167,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,10,dense,0.005945,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,11,numbers,0.040580,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,12,special-chars,0.028011,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,13,corrections,0.097345,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T07:59:03.366Z,34201869532,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.009615,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,08,diagram,0.375000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,10,dense,0.003567,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,11,numbers,0.034783,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.019608,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/anthropic/claude-sonnet-5,15,tall-scrolled,0.112957,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.010000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.035714,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,04,numbered-list,0.000000,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,05,table,0.073620,,table:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,06,formula,0.035714,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,07,mixed-language,0.011933,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,08,diagram,0.187500,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,10,dense,0.010702,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,11,numbers,0.034783,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,12,special-chars,0.016807,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,13,corrections,0.123894,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/google/gemini-2.5-flash,15,tall-scrolled,0.036545,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,02,rushed-prose,0.018000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,04,numbered-list,0.012821,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,06,formula,0.285714,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,08,diagram,0.270833,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,10,dense,0.001189,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,11,numbers,0.026087,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,12,special-chars,0.030812,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,13,corrections,0.008850,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-08T20:38:05.205Z,34275682698,openrouter/openai/gpt-4o,15,tall-scrolled,0.395349,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.009615,,list:ok,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,05,table,0.012270,,table:ok,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.004773,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,08,diagram,0.354167,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,10,dense,0.007134,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,11,numbers,0.055072,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.016807,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/anthropic/claude-sonnet-5,15,tall-scrolled,0.182724,,,degraded,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,01,clean-prose,0.008000,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.008000,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.061224,,list:ok,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,04,numbered-list,0.009615,,list:ok,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,05,table,0.042945,,table:ok,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,06,formula,0.035714,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,07,mixed-language,0.007160,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,08,diagram,0.229167,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,10,dense,0.005945,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,11,numbers,0.052174,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,12,special-chars,0.028011,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,13,corrections,0.026549,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,14,margin-note,0.194872,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/google/gemini-2.5-flash,15,tall-scrolled,0.036545,,,catastrophe,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,01,clean-prose,0.012000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,02,rushed-prose,0.020000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,04,numbered-list,0.012821,,list:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,06,formula,0.327381,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,08,diagram,0.208333,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,10,dense,0.010702,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,11,numbers,0.034783,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,12,special-chars,0.019608,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,13,corrections,0.146018,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T08:02:27.425Z,34326676764,openrouter/openai/gpt-4o,15,tall-scrolled,0.431894,,,pass,635b0b92a4432be2,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,01,clean-prose,0.124000,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,02,rushed-prose,0.292000,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,03,bulleted-list,0.137755,,list:ok,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,04,numbered-list,0.060897,,list:ok,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,05,table,0.717791,,table:lost,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,06,formula,0.261905,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,07,mixed-language,0.128878,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,08,diagram,0.562500,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,09,nearly-empty,0.409091,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,10,dense,0.248514,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,11,numbers,0.156522,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,12,special-chars,0.114846,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,13,corrections,0.225664,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,14,margin-note,0.146154,,,pass,,31,,,,,,
2026-09-09T10:08:18.382Z,34338521871,vision/apple,15,tall-scrolled,0.086379,,,pass,,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,2046,247,0,0.00656200
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,02,rushed-prose,0.000000,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,2214,262,0,0.00704800
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31,anthropic,Anthropic,1066,111,0,0.00324200
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,04,numbered-list,0.028846,,list:ok,pass,635b0b92a4432be2,31,anthropic,Anthropic,1475,117,0,0.00412000
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31,anthropic,Anthropic,772,116,0,0.00270400
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,06,formula,0.023810,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,1102,81,0,0.00301400
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,1742,203,0,0.00551400
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,08,diagram,0.354167,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,592,40,0,0.00158400
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,234,12,0,0.00058800
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,10,dense,0.007134,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,2095,422,0,0.00841000
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,11,numbers,0.034783,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,1942,209,0,0.00597400
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,12,special-chars,0.022409,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,1924,209,0,0.00593800
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,13,corrections,0.185841,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,1402,146,0,0.00426400
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,14,margin-note,0.189744,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,2464,198,0,0.00690800
2026-09-09T10:16:10.307Z,34338521871,openrouter/anthropic/claude-sonnet-5,15,tall-scrolled,0.009967,,,pass,635b0b92a4432be2,31,anthropic,Anthropic,1154,135,0,0.00365800
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,145,0,0.00046570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,02,rushed-prose,0.014000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,145,0,0.00046570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,54,0,0.00023820
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,04,numbered-list,0.000000,,list:ok,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,87,0,0.00032070
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,05,table,0.036810,,table:ok,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,117,0,0.00039570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,06,formula,0.023810,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,61,0,0.00025570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,07,mixed-language,0.004773,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,113,0,0.00038570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,08,diagram,0.208333,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,18,0,0.00014820
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,5,0,0.00011570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,10,dense,0.009512,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,247,0,0.00072070
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,11,numbers,0.031884,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,186,0,0.00056820
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,12,special-chars,0.025210,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,125,0,0.00041570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,13,corrections,0.115044,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,57,0,0.00024570
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,14,margin-note,0.192308,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,88,0,0.00032320
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-2.5-flash,15,tall-scrolled,0.013289,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,344,90,0,0.00032820
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1204,148,0,0.00052300
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,02,rushed-prose,0.010000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1193,147,0,0.00051875
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1166,55,0,0.00037400
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,04,numbered-list,0.019231,,list:ok,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1178,93,0,0.00043400
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,05,table,0.030675,,table:ok,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1190,107,0,0.00045800
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,06,formula,0.023810,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1174,62,0,0.00038650
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,07,mixed-language,0.000000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1152,96,0,0.00043200
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,08,diagram,0.187500,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1190,21,0,0.00032900
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1130,5,0,0.00029000
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,10,dense,0.004756,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1190,213,0,0.00061700
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,11,numbers,0.023188,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1171,184,0,0.00056875
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,12,special-chars,0.025210,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1161,127,0,0.00048075
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,13,corrections,0.168142,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1178,66,0,0.00039350
